run,category,tag,step,wall_time_utc,value
phase1_songs04,validation_metric,val/low_len_1_acc_top1,90000,2026-09-08T11:29:28.562255Z,0.25
phase1_songs04,validation_metric,val/low_len_1_acc_top1,100000,2026-09-08T11:40:09.263937Z,0.15625
phase1_songs04,validation_metric,val/low_len_1_acc_top1,110000,2026-09-08T11:51:05.026758Z,0.09375
phase1_songs04,validation_metric,val/low_len_1_acc_top1,120000,2026-09-08T12:01:50.027713Z,0.109375
phase1_songs04,validation_metric,val/low_len_1_acc_top1,130000,2026-09-08T12:12:23.033524Z,0.125
phase1_songs04,validation_metric,val/low_len_1_acc_top5,10000,2026-09-08T10:04:02.845127Z,0.53125
phase1_songs04,validation_metric,val/low_len_1_acc_top5,20000,2026-09-08T10:14:30.946271Z,0.453125
phase1_songs04,validation_metric,val/low_len_1_acc_top5,30000,2026-09-08T10:25:15.706175Z,0.453125
phase1_songs04,validation_metric,val/low_len_1_acc_top5,40000,2026-09-08T10:35:58.808918Z,0.453125
phase1_songs04,validation_metric,val/low_len_1_acc_top5,50000,2026-09-08T10:46:35.574605Z,0.46875
phase1_songs04,validation_metric,val/low_len_1_acc_top5,60000,2026-09-08T10:57:42.272870Z,0.515625
phase1_songs04,validation_metric,val/low_len_1_acc_top5,70000,2026-09-08T11:08:14.301781Z,0.453125
phase1_songs04,validation_metric,val/low_len_1_acc_top5,80000,2026-09-08T11:18:41.830306Z,0.484375
phase1_songs04,validation_metric,val/low_len_1_acc_top5,90000,2026-09-08T11:29:28.562262Z,0.5625
phase1_songs04,validation_metric,val/low_len_1_acc_top5,100000,2026-09-08T11:40:09.263943Z,0.546875
phase1_songs04,validation_metric,val/low_len_1_acc_top5,110000,2026-09-08T11:51:05.026767Z,0.453125
phase1_songs04,validation_metric,val/low_len_1_acc_top5,120000,2026-09-08T12:01:50.027719Z,0.5
phase1_songs04,validation_metric,val/low_len_1_acc_top5,130000,2026-09-08T12:12:23.033530Z,0.375
phase1_songs04,validation_metric,val/low_len_1_loss,10000,2026-09-08T10:04:02.845056Z,3.352539062
phase1_songs04,validation_metric,val/low_len_1_loss,20000,2026-09-08T10:14:30.946224Z,3.389378548
phase1_songs04,validation_metric,val/low_len_1_loss,30000,2026-09-08T10:25:15.706121Z,3.375302315
phase1_songs04,validation_metric,val/low_len_1_loss,40000,2026-09-08T10:35:58.808869Z,3.307548523
phase1_songs04,validation_metric,val/low_len_1_loss,50000,2026-09-08T10:46:35.574553Z,3.242427826
phase1_songs04,validation_metric,val/low_len_1_loss,60000,2026-09-08T10:57:42.272821Z,3.268583059
phase1_songs04,validation_metric,val/low_len_1_loss,70000,2026-09-08T11:08:14.301729Z,3.119430542
phase1_songs04,validation_metric,val/low_len_1_loss,80000,2026-09-08T11:18:41.830256Z,3.294418335
phase1_songs04,validation_metric,val/low_len_1_loss,90000,2026-09-08T11:29:28.562211Z,2.999582291
phase1_songs04,validation_metric,val/low_len_1_loss,100000,2026-09-08T11:40:09.263895Z,3.041716099
phase1_songs04,validation_metric,val/low_len_1_loss,110000,2026-09-08T11:51:05.026709Z,3.181428909
phase1_songs04,validation_metric,val/low_len_1_loss,120000,2026-09-08T12:01:50.027668Z,3.107315063
phase1_songs04,validation_metric,val/low_len_1_loss,130000,2026-09-08T12:12:23.033479Z,3.255123138
phase1_songs04,validation_metric,val/low_len_1_nll,10000,2026-09-08T10:04:02.845093Z,3.352539062
phase1_songs04,validation_metric,val/low_len_1_nll,20000,2026-09-08T10:14:30.946248Z,3.389378548
phase1_songs04,validation_metric,val/low_len_1_nll,30000,2026-09-08T10:25:15.706149Z,3.375302315
phase1_songs04,validation_metric,val/low_len_1_nll,40000,2026-09-08T10:35:58.808896Z,3.307548523
phase1_songs04,validation_metric,val/low_len_1_nll,50000,2026-09-08T10:46:35.574583Z,3.242427826
phase1_songs04,validation_metric,val/low_len_1_nll,60000,2026-09-08T10:57:42.272849Z,3.268583059
phase1_songs04,validation_metric,val/low_len_1_nll,70000,2026-09-08T11:08:14.301759Z,3.119430542
phase1_songs04,validation_metric,val/low_len_1_nll,80000,2026-09-08T11:18:41.830283Z,3.294418335
phase1_songs04,validation_metric,val/low_len_1_nll,90000,2026-09-08T11:29:28.562238Z,2.999582291
phase1_songs04,validation_metric,val/low_len_1_nll,100000,2026-09-08T11:40:09.263921Z,3.041716099
phase1_songs04,validation_metric,val/low_len_1_nll,110000,2026-09-08T11:51:05.026738Z,3.181428909
phase1_songs04,validation_metric,val/low_len_1_nll,120000,2026-09-08T12:01:50.027696Z,3.107315063
phase1_songs04,validation_metric,val/low_len_1_nll,130000,2026-09-08T12:12:23.033508Z,3.255123138
phase1_songs04,validation_metric,val/low_len_1_ppl,10000,2026-09-08T10:04:02.845106Z,28.57519531
phase1_songs04,validation_metric,val/low_len_1_ppl,20000,2026-09-08T10:14:30.946257Z,29.64752197
phase1_songs04,validation_metric,val/low_len_1_ppl,30000,2026-09-08T10:25:15.706161Z,29.23311996
phase1_songs04,validation_metric,val/low_len_1_ppl,40000,2026-09-08T10:35:58.808904Z,27.31807327
phase1_songs04,validation_metric,val/low_len_1_ppl,50000,2026-09-08T10:46:35.574591Z,25.59578896
phase1_songs04,validation_metric,val/low_len_1_ppl,60000,2026-09-08T10:57:42.272857Z,26.27408409
phase1_songs04,validation_metric,val/low_len_1_ppl,70000,2026-09-08T11:08:14.301767Z,22.6334877
phase1_songs04,validation_metric,val/low_len_1_ppl,80000,2026-09-08T11:18:41.830292Z,26.96172714
phase1_songs04,validation_metric,val/low_len_1_ppl,90000,2026-09-08T11:29:28.562246Z,20.07714844
phase1_songs04,validation_metric,val/low_len_1_ppl,100000,2026-09-08T11:40:09.263930Z,20.94114876
phase1_songs04,validation_metric,val/low_len_1_ppl,110000,2026-09-08T11:51:05.026749Z,24.08113861
phase1_songs04,validation_metric,val/low_len_1_ppl,120000,2026-09-08T12:01:50.027705Z,22.36092567
phase1_songs04,validation_metric,val/low_len_1_ppl,130000,2026-09-08T12:12:23.033516Z,25.92280579
phase1_songs04,validation_metric,val/low_len_2_acc_top1,10000,2026-09-08T10:04:02.862321Z,0.0546875
phase1_songs04,validation_metric,val/low_len_2_acc_top1,20000,2026-09-08T10:14:30.984212Z,0.046875
phase1_songs04,validation_metric,val/low_len_2_acc_top1,30000,2026-09-08T10:25:15.720681Z,0.0703125
phase1_songs04,validation_metric,val/low_len_2_acc_top1,40000,2026-09-08T10:35:58.824151Z,0.0546875
phase1_songs04,validation_metric,val/low_len_2_acc_top1,50000,2026-09-08T10:46:35.589784Z,0.0546875
phase1_songs04,validation_metric,val/low_len_2_acc_top1,60000,2026-09-08T10:57:42.287741Z,0.0390625
phase1_songs04,validation_metric,val/low_len_2_acc_top1,70000,2026-09-08T11:08:14.316762Z,0.046875
phase1_songs04,validation_metric,val/low_len_2_acc_top1,80000,2026-09-08T11:18:41.860007Z,0.0859375
phase1_songs04,validation_metric,val/low_len_2_acc_top1,90000,2026-09-08T11:29:28.577785Z,0.0703125
phase1_songs04,validation_metric,val/low_len_2_acc_top1,100000,2026-09-08T11:40:09.278733Z,0.0546875
phase1_songs04,validation_metric,val/low_len_2_acc_top1,110000,2026-09-08T11:51:05.042859Z,0.0703125
phase1_songs04,validation_metric,val/low_len_2_acc_top1,120000,2026-09-08T12:01:50.058122Z,0.09375
phase1_songs04,validation_metric,val/low_len_2_acc_top1,130000,2026-09-08T12:12:23.048529Z,0.0625
phase1_songs04,validation_metric,val/low_len_2_acc_top5,10000,2026-09-08T10:04:02.862328Z,0.3203125
phase1_songs04,validation_metric,val/low_len_2_acc_top5,20000,2026-09-08T10:14:30.984226Z,0.328125
phase1_songs04,validation_metric,val/low_len_2_acc_top5,30000,2026-09-08T10:25:15.720688Z,0.28125
phase1_songs04,validation_metric,val/low_len_2_acc_top5,40000,2026-09-08T10:35:58.824157Z,0.3671875
phase1_songs04,validation_metric,val/low_len_2_acc_top5,50000,2026-09-08T10:46:35.589791Z,0.3046875
phase1_songs04,validation_metric,val/low_len_2_acc_top5,60000,2026-09-08T10:57:42.287748Z,0.2890625
phase1_songs04,validation_metric,val/low_len_2_acc_top5,70000,2026-09-08T11:08:14.316784Z,0.203125
phase1_songs04,validation_metric,val/low_len_2_acc_top5,80000,2026-09-08T11:18:41.860017Z,0.3359375
phase1_songs04,validation_metric,val/low_len_2_acc_top5,90000,2026-09-08T11:29:28.577808Z,0.3046875
phase1_songs04,validation_metric,val/low_len_2_acc_top5,100000,2026-09-08T11:40:09.278740Z,0.296875
phase1_songs04,validation_metric,val/low_len_2_acc_top5,110000,2026-09-08T11:51:05.042866Z,0.3125
phase1_songs04,validation_metric,val/low_len_2_acc_top5,120000,2026-09-08T12:01:50.058132Z,0.2578125
phase1_songs04,validation_metric,val/low_len_2_acc_top5,130000,2026-09-08T12:12:23.048551Z,0.2578125
phase1_songs04,validation_metric,val/low_len_2_loss,10000,2026-09-08T10:04:02.862276Z,4.154953003
phase1_songs04,validation_metric,val/low_len_2_loss,20000,2026-09-08T10:14:30.984130Z,4.04479599
phase1_songs04,validation_metric,val/low_len_2_loss,30000,2026-09-08T10:25:15.720634Z,4.09828949
phase1_songs04,validation_metric,val/low_len_2_loss,40000,2026-09-08T10:35:58.824109Z,3.880096436
phase1_songs04,validation_metric,val/low_len_2_loss,50000,2026-09-08T10:46:35.589740Z,4.003608704
phase1_songs04,validation_metric,val/low_len_2_loss,60000,2026-09-08T10:57:42.287699Z,4.101280212
phase1_songs04,validation_metric,val/low_len_2_loss,70000,2026-09-08T11:08:14.316723Z,4.076259613
phase1_songs04,validation_metric,val/low_len_2_loss,80000,2026-09-08T11:18:41.859943Z,3.923171997
phase1_songs04,validation_metric,val/low_len_2_loss,90000,2026-09-08T11:29:28.577710Z,3.93249321
phase1_songs04,validation_metric,val/low_len_2_loss,100000,2026-09-08T11:40:09.278693Z,4.00056076
phase1_songs04,validation_metric,val/low_len_2_loss,110000,2026-09-08T11:51:05.042816Z,3.993171692
phase1_songs04,validation_metric,val/low_len_2_loss,120000,2026-09-08T12:01:50.058063Z,4.119838715
phase1_songs04,validation_metric,val/low_len_2_loss,130000,2026-09-08T12:12:23.048486Z,4.234781265
phase1_songs04,validation_metric,val/low_len_2_nll,10000,2026-09-08T10:04:02.862305Z,4.154953003
phase1_songs04,validation_metric,val/low_len_2_nll,20000,2026-09-08T10:14:30.984177Z,4.04479599
phase1_songs04,validation_metric,val/low_len_2_nll,30000,2026-09-08T10:25:15.720663Z,4.09828949
phase1_songs04,validation_metric,val/low_len_2_nll,40000,2026-09-08T10:35:58.824134Z,3.880096436
phase1_songs04,validation_metric,val/low_len_2_nll,50000,2026-09-08T10:46:35.589767Z,4.003608704
phase1_songs04,validation_metric,val/low_len_2_nll,60000,2026-09-08T10:57:42.287726Z,4.101280212
phase1_songs04,validation_metric,val/low_len_2_nll,70000,2026-09-08T11:08:14.316747Z,4.076259613
phase1_songs04,validation_metric,val/low_len_2_nll,80000,2026-09-08T11:18:41.859981Z,3.923171997
phase1_songs04,validation_metric,val/low_len_2_nll,90000,2026-09-08T11:29:28.577752Z,3.93249321
phase1_songs04,validation_metric,val/low_len_2_nll,100000,2026-09-08T11:40:09.278718Z,4.00056076
phase1_songs04,validation_metric,val/low_len_2_nll,110000,2026-09-08T11:51:05.042842Z,3.993171692
phase1_songs04,validation_metric,val/low_len_2_nll,120000,2026-09-08T12:01:50.058097Z,4.119838715
phase1_songs04,validation_metric,val/low_len_2_nll,130000,2026-09-08T12:12:23.048513Z,4.234781265
phase1_songs04,validation_metric,val/low_len_2_ppl,10000,2026-09-08T10:04:02.862314Z,63.74897003
phase1_songs04,validation_metric,val/low_len_2_ppl,20000,2026-09-08T10:14:30.984196Z,57.0995369
phase1_songs04,validation_metric,val/low_len_2_ppl,30000,2026-09-08T10:25:15.720674Z,60.23716354
phase1_songs04,validation_metric,val/low_len_2_ppl,40000,2026-09-08T10:35:58.824143Z,48.42888641
phase1_songs04,validation_metric,val/low_len_2_ppl,50000,2026-09-08T10:46:35.589776Z,54.79553604
phase1_songs04,validation_metric,val/low_len_2_ppl,60000,2026-09-08T10:57:42.287734Z,60.41758728
phase1_songs04,validation_metric,val/low_len_2_ppl,70000,2026-09-08T11:08:14.316755Z,58.92465591
phase1_songs04,validation_metric,val/low_len_2_ppl,80000,2026-09-08T11:18:41.859995Z,50.56056976
phase1_songs04,validation_metric,val/low_len_2_ppl,90000,2026-09-08T11:29:28.577770Z,51.03405762
phase1_songs04,validation_metric,val/low_len_2_ppl,100000,2026-09-08T11:40:09.278726Z,54.62877655
phase1_songs04,validation_metric,val/low_len_2_ppl,110000,2026-09-08T11:51:05.042851Z,54.22660828
phase1_songs04,validation_metric,val/low_len_2_ppl,120000,2026-09-08T12:01:50.058110Z,61.54931259
phase1_songs04,validation_metric,val/low_len_2_ppl,130000,2026-09-08T12:12:23.048522Z,69.04657745
phase1_songs04,validation_metric,val/low_len_3_acc_top1,10000,2026-09-08T10:04:02.881505Z,0.07291667163
phase1_songs04,validation_metric,val/low_len_3_acc_top1,20000,2026-09-08T10:14:31.004783Z,0.08333333582
phase1_songs04,validation_metric,val/low_len_3_acc_top1,30000,2026-09-08T10:25:15.735150Z,0.078125
phase1_songs04,validation_metric,val/low_len_3_acc_top1,40000,2026-09-08T10:35:58.849925Z,0.04166666791
phase1_songs04,validation_metric,val/low_len_3_acc_top1,50000,2026-09-08T10:46:35.606077Z,0.05208333582
phase1_songs04,validation_metric,val/low_len_3_acc_top1,60000,2026-09-08T10:57:42.302817Z,0.06770833582
phase1_songs04,validation_metric,val/low_len_3_acc_top1,70000,2026-09-08T11:08:14.331790Z,0.046875
phase1_songs04,validation_metric,val/low_len_3_acc_top1,80000,2026-09-08T11:18:41.878013Z,0.1041666716
phase1_songs04,validation_metric,val/low_len_3_acc_top1,90000,2026-09-08T11:29:28.601601Z,0.1041666716
phase1_songs04,validation_metric,val/low_len_3_acc_top1,100000,2026-09-08T11:40:09.294266Z,0.1145833358
phase1_songs04,validation_metric,val/low_len_3_acc_top1,110000,2026-09-08T11:51:05.057870Z,0.07291667163
phase1_songs04,validation_metric,val/low_len_3_acc_top1,120000,2026-09-08T12:01:50.074652Z,0.07291667163
phase1_songs04,validation_metric,val/low_len_3_acc_top1,130000,2026-09-08T12:12:23.077791Z,0.05729166791
phase1_songs04,validation_metric,val/low_len_3_acc_top5,10000,2026-09-08T10:04:02.881527Z,0.3072916865
phase1_songs04,validation_metric,val/low_len_3_acc_top5,20000,2026-09-08T10:14:31.004789Z,0.3645833433
phase1_songs04,validation_metric,val/low_len_3_acc_top5,30000,2026-09-08T10:25:15.735157Z,0.3489583433
phase1_songs04,validation_metric,val/low_len_3_acc_top5,40000,2026-09-08T10:35:58.849933Z,0.3333333433
phase1_songs04,validation_metric,val/low_len_3_acc_top5,50000,2026-09-08T10:46:35.606084Z,0.375
phase1_songs04,validation_metric,val/low_len_3_acc_top5,60000,2026-09-08T10:57:42.302824Z,0.3645833433
phase1_songs04,validation_metric,val/low_len_3_acc_top5,70000,2026-09-08T11:08:14.331803Z,0.3541666865
phase1_songs04,validation_metric,val/low_len_3_acc_top5,80000,2026-09-08T11:18:41.878020Z,0.359375
phase1_songs04,validation_metric,val/low_len_3_acc_top5,90000,2026-09-08T11:29:28.601610Z,0.34375
phase1_songs04,validation_metric,val/low_len_3_acc_top5,100000,2026-09-08T11:40:09.294272Z,0.3958333433
phase1_songs04,validation_metric,val/low_len_3_acc_top5,110000,2026-09-08T11:51:05.057877Z,0.34375
phase1_songs04,validation_metric,val/low_len_3_acc_top5,120000,2026-09-08T12:01:50.074659Z,0.3125
phase1_songs04,validation_metric,val/low_len_3_acc_top5,130000,2026-09-08T12:12:23.077808Z,0.3333333433
phase1_songs04,validation_metric,val/low_len_3_loss,10000,2026-09-08T10:04:02.881389Z,3.651702881
phase1_songs04,validation_metric,val/low_len_3_loss,20000,2026-09-08T10:14:31.004738Z,3.624776125
phase1_songs04,validation_metric,val/low_len_3_loss,30000,2026-09-08T10:25:15.735108Z,3.616624117
phase1_songs04,validation_metric,val/low_len_3_loss,40000,2026-09-08T10:35:58.849872Z,3.618825197
phase1_songs04,validation_metric,val/low_len_3_loss,50000,2026-09-08T10:46:35.606031Z,3.571151733
phase1_songs04,validation_metric,val/low_len_3_loss,60000,2026-09-08T10:57:42.302772Z,3.580123901
phase1_songs04,validation_metric,val/low_len_3_loss,70000,2026-09-08T11:08:14.331750Z,3.48012805
phase1_songs04,validation_metric,val/low_len_3_loss,80000,2026-09-08T11:18:41.877967Z,3.604540586
phase1_songs04,validation_metric,val/low_len_3_loss,90000,2026-09-08T11:29:28.601543Z,3.404322863
phase1_songs04,validation_metric,val/low_len_3_loss,100000,2026-09-08T11:40:09.294224Z,3.433455229
phase1_songs04,validation_metric,val/low_len_3_loss,110000,2026-09-08T11:51:05.057832Z,3.396224976
phase1_songs04,validation_metric,val/low_len_3_loss,120000,2026-09-08T12:01:50.074610Z,3.742322206
phase1_songs04,validation_metric,val/low_len_3_loss,130000,2026-09-08T12:12:23.077731Z,3.656082153
phase1_songs04,validation_metric,val/low_len_3_nll,10000,2026-09-08T10:04:02.881452Z,3.651702881
phase1_songs04,validation_metric,val/low_len_3_nll,20000,2026-09-08T10:14:31.004767Z,3.624776125
phase1_songs04,validation_metric,val/low_len_3_nll,30000,2026-09-08T10:25:15.735132Z,3.616624117
phase1_songs04,validation_metric,val/low_len_3_nll,40000,2026-09-08T10:35:58.849904Z,3.618825197
phase1_songs04,validation_metric,val/low_len_3_nll,50000,2026-09-08T10:46:35.606061Z,3.571151733
phase1_songs04,validation_metric,val/low_len_3_nll,60000,2026-09-08T10:57:42.302801Z,3.580123901
phase1_songs04,validation_metric,val/low_len_3_nll,70000,2026-09-08T11:08:14.331775Z,3.48012805
phase1_songs04,validation_metric,val/low_len_3_nll,80000,2026-09-08T11:18:41.877997Z,3.604540586
phase1_songs04,validation_metric,val/low_len_3_nll,90000,2026-09-08T11:29:28.601579Z,3.404322863
phase1_songs04,validation_metric,val/low_len_3_nll,100000,2026-09-08T11:40:09.294250Z,3.433455229
phase1_songs04,validation_metric,val/low_len_3_nll,110000,2026-09-08T11:51:05.057854Z,3.396224976
phase1_songs04,validation_metric,val/low_len_3_nll,120000,2026-09-08T12:01:50.074636Z,3.742322206
phase1_songs04,validation_metric,val/low_len_3_nll,130000,2026-09-08T12:12:23.077767Z,3.656082153
phase1_songs04,validation_metric,val/low_len_3_ppl,10000,2026-09-08T10:04:02.881480Z,38.54024124
phase1_songs04,validation_metric,val/low_len_3_ppl,20000,2026-09-08T10:14:31.004775Z,37.51632309
phase1_songs04,validation_metric,val/low_len_3_ppl,30000,2026-09-08T10:25:15.735143Z,37.21173477
phase1_songs04,validation_metric,val/low_len_3_ppl,40000,2026-09-08T10:35:58.849916Z,37.29372787
phase1_songs04,validation_metric,val/low_len_3_ppl,50000,2026-09-08T10:46:35.606070Z,35.55752182
phase1_songs04,validation_metric,val/low_len_3_ppl,60000,2026-09-08T10:57:42.302810Z,35.87798691
phase1_songs04,validation_metric,val/low_len_3_ppl,70000,2026-09-08T11:08:14.331784Z,32.46387863
phase1_songs04,validation_metric,val/low_len_3_ppl,80000,2026-09-08T11:18:41.878006Z,36.76478958
phase1_songs04,validation_metric,val/low_len_3_ppl,90000,2026-09-08T11:29:28.601591Z,30.09391022
phase1_songs04,validation_metric,val/low_len_3_ppl,100000,2026-09-08T11:40:09.294258Z,30.98351288
phase1_songs04,validation_metric,val/low_len_3_ppl,110000,2026-09-08T11:51:05.057863Z,29.8511982
phase1_songs04,validation_metric,val/low_len_3_ppl,120000,2026-09-08T12:01:50.074645Z,42.19586563
phase1_songs04,validation_metric,val/low_len_3_ppl,130000,2026-09-08T12:12:23.077780Z,38.70938873
phase1_songs04,validation_metric,val/low_len_4_acc_top1,10000,2026-09-08T10:04:02.908020Z,0.09765625
phase1_songs04,validation_metric,val/low_len_4_acc_top1,20000,2026-09-08T10:14:31.019553Z,0.109375
phase1_songs04,validation_metric,val/low_len_4_acc_top1,30000,2026-09-08T10:25:15.749755Z,0.14453125
phase1_songs04,validation_metric,val/low_len_4_acc_top1,40000,2026-09-08T10:35:58.869270Z,0.09375
phase1_songs04,validation_metric,val/low_len_4_acc_top1,50000,2026-09-08T10:46:35.621140Z,0.125
phase1_songs04,validation_metric,val/low_len_4_acc_top1,60000,2026-09-08T10:57:42.317938Z,0.12890625
phase1_songs04,validation_metric,val/low_len_4_acc_top1,70000,2026-09-08T11:08:14.349668Z,0.16015625
phase1_songs04,validation_metric,val/low_len_4_acc_top1,80000,2026-09-08T11:18:41.893649Z,0.1171875
phase1_songs04,validation_metric,val/low_len_4_acc_top1,90000,2026-09-08T11:29:28.617261Z,0.15234375
phase1_songs04,validation_metric,val/low_len_4_acc_top1,100000,2026-09-08T11:40:09.309540Z,0.1484375
phase1_songs04,validation_metric,val/low_len_4_acc_top1,110000,2026-09-08T11:51:05.072746Z,0.11328125
phase1_songs04,validation_metric,val/low_len_4_acc_top1,120000,2026-09-08T12:01:50.089962Z,0.09765625
phase1_songs04,validation_metric,val/low_len_4_acc_top1,130000,2026-09-08T12:12:23.095551Z,0.1171875
phase1_songs04,validation_metric,val/low_len_4_acc_top5,10000,2026-09-08T10:04:02.908028Z,0.4609375
phase1_songs04,validation_metric,val/low_len_4_acc_top5,20000,2026-09-08T10:14:31.019560Z,0.42578125
phase1_songs04,validation_metric,val/low_len_4_acc_top5,30000,2026-09-08T10:25:15.749762Z,0.484375
phase1_songs04,validation_metric,val/low_len_4_acc_top5,40000,2026-09-08T10:35:58.869277Z,0.44921875
phase1_songs04,validation_metric,val/low_len_4_acc_top5,50000,2026-09-08T10:46:35.621147Z,0.42578125
phase1_songs04,validation_metric,val/low_len_4_acc_top5,60000,2026-09-08T10:57:42.317944Z,0.5
phase1_songs04,validation_metric,val/low_len_4_acc_top5,70000,2026-09-08T11:08:14.349674Z,0.50390625
phase1_songs04,validation_metric,val/low_len_4_acc_top5,80000,2026-09-08T11:18:41.893655Z,0.44921875
phase1_songs04,validation_metric,val/low_len_4_acc_top5,90000,2026-09-08T11:29:28.617268Z,0.46875
phase1_songs04,validation_metric,val/low_len_4_acc_top5,100000,2026-09-08T11:40:09.309547Z,0.5234375
phase1_songs04,validation_metric,val/low_len_4_acc_top5,110000,2026-09-08T11:51:05.072752Z,0.453125
phase1_songs04,validation_metric,val/low_len_4_acc_top5,120000,2026-09-08T12:01:50.089969Z,0.47265625
phase1_songs04,validation_metric,val/low_len_4_acc_top5,130000,2026-09-08T12:12:23.095557Z,0.48828125
phase1_songs04,validation_metric,val/low_len_4_loss,10000,2026-09-08T10:04:02.907967Z,3.505588531
phase1_songs04,validation_metric,val/low_len_4_loss,20000,2026-09-08T10:14:31.019514Z,3.490878344
phase1_songs04,validation_metric,val/low_len_4_loss,30000,2026-09-08T10:25:15.749707Z,3.411700726
phase1_songs04,validation_metric,val/low_len_4_loss,40000,2026-09-08T10:35:58.869224Z,3.435794353
phase1_songs04,validation_metric,val/low_len_4_loss,50000,2026-09-08T10:46:35.621098Z,3.47322607
phase1_songs04,validation_metric,val/low_len_4_loss,60000,2026-09-08T10:57:42.317898Z,3.579372883
phase1_songs04,validation_metric,val/low_len_4_loss,70000,2026-09-08T11:08:14.349623Z,3.266489029
phase1_songs04,validation_metric,val/low_len_4_loss,80000,2026-09-08T11:18:41.893605Z,3.486326218
phase1_songs04,validation_metric,val/low_len_4_loss,90000,2026-09-08T11:29:28.617216Z,3.419094563
phase1_songs04,validation_metric,val/low_len_4_loss,100000,2026-09-08T11:40:09.309501Z,3.221925735
phase1_songs04,validation_metric,val/low_len_4_loss,110000,2026-09-08T11:51:05.072710Z,3.400443554
phase1_songs04,validation_metric,val/low_len_4_loss,120000,2026-09-08T12:01:50.089921Z,3.489310265
phase1_songs04,validation_metric,val/low_len_4_loss,130000,2026-09-08T12:12:23.095507Z,3.315512657
phase1_songs04,validation_metric,val/low_len_4_nll,10000,2026-09-08T10:04:02.908001Z,3.505588531
phase1_songs04,validation_metric,val/low_len_4_nll,20000,2026-09-08T10:14:31.019537Z,3.490878344
phase1_songs04,validation_metric,val/low_len_4_nll,30000,2026-09-08T10:25:15.749735Z,3.411700726
phase1_songs04,validation_metric,val/low_len_4_nll,40000,2026-09-08T10:35:58.869252Z,3.435794353
phase1_songs04,validation_metric,val/low_len_4_nll,50000,2026-09-08T10:46:35.621124Z,3.47322607
phase1_songs04,validation_metric,val/low_len_4_nll,60000,2026-09-08T10:57:42.317923Z,3.579372883
phase1_songs04,validation_metric,val/low_len_4_nll,70000,2026-09-08T11:08:14.349652Z,3.266489029
phase1_songs04,validation_metric,val/low_len_4_nll,80000,2026-09-08T11:18:41.893632Z,3.486326218
phase1_songs04,validation_metric,val/low_len_4_nll,90000,2026-09-08T11:29:28.617245Z,3.419094563
phase1_songs04,validation_metric,val/low_len_4_nll,100000,2026-09-08T11:40:09.309524Z,3.221925735
phase1_songs04,validation_metric,val/low_len_4_nll,110000,2026-09-08T11:51:05.072730Z,3.400443554
phase1_songs04,validation_metric,val/low_len_4_nll,120000,2026-09-08T12:01:50.089946Z,3.489310265
phase1_songs04,validation_metric,val/low_len_4_nll,130000,2026-09-08T12:12:23.095535Z,3.315512657
phase1_songs04,validation_metric,val/low_len_4_ppl,10000,2026-09-08T10:04:02.908011Z,33.30103683
phase1_songs04,validation_metric,val/low_len_4_ppl,20000,2026-09-08T10:14:31.019546Z,32.8147583
phase1_songs04,validation_metric,val/low_len_4_ppl,30000,2026-09-08T10:25:15.749748Z,30.31676102
phase1_songs04,validation_metric,val/low_len_4_ppl,40000,2026-09-08T10:35:58.869261Z,31.05607224
phase1_songs04,validation_metric,val/low_len_4_ppl,50000,2026-09-08T10:46:35.621132Z,32.24058533
phase1_songs04,validation_metric,val/low_len_4_ppl,60000,2026-09-08T10:57:42.317931Z,35.85105133
phase1_songs04,validation_metric,val/low_len_4_ppl,70000,2026-09-08T11:08:14.349660Z,26.21912384
phase1_songs04,validation_metric,val/low_len_4_ppl,80000,2026-09-08T11:18:41.893641Z,32.66572189
phase1_songs04,validation_metric,val/low_len_4_ppl,90000,2026-09-08T11:29:28.617254Z,30.54174805
phase1_songs04,validation_metric,val/low_len_4_ppl,100000,2026-09-08T11:40:09.309533Z,25.07636452
phase1_songs04,validation_metric,val/low_len_4_ppl,110000,2026-09-08T11:51:05.072738Z,29.9773941
phase1_songs04,validation_metric,val/low_len_4_ppl,120000,2026-09-08T12:01:50.089955Z,32.76334
phase1_songs04,validation_metric,val/low_len_4_ppl,130000,2026-09-08T12:12:23.095544Z,27.53650665
phase1_songs04,validation_metric,val/low_loss,10000,2026-09-08T10:04:02.908094Z,3.666195869
phase1_songs04,validation_metric,val/low_loss,20000,2026-09-08T10:14:31.019613Z,3.637457371
phase1_songs04,validation_metric,val/low_loss,30000,2026-09-08T10:25:15.749827Z,3.625479221
phase1_songs04,validation_metric,val/low_loss,40000,2026-09-08T10:35:58.869334Z,3.560566187
phase1_songs04,validation_metric,val/low_loss,50000,2026-09-08T10:46:35.621202Z,3.572603703
phase1_songs04,validation_metric,val/low_loss,60000,2026-09-08T10:57:42.317998Z,3.632339954
phase1_songs04,validation_metric,val/low_loss,70000,2026-09-08T11:08:14.349728Z,3.485576868
phase1_songs04,validation_metric,val/low_loss,80000,2026-09-08T11:18:41.893713Z,3.577114344
phase1_songs04,validation_metric,val/low_loss,90000,2026-09-08T11:29:28.617323Z,3.438873291
phase1_songs04,validation_metric,val/low_loss,100000,2026-09-08T11:40:09.309599Z,3.424414396
phase1_songs04,validation_metric,val/low_loss,110000,2026-09-08T11:51:05.072813Z,3.492817402
