experiment,run,checkpoint,step,band,mask_len,method,metric,value
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,si_sdr_db,37.35501649933813
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,snr_db,37.35501664193632
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,wave_l1,0.00028690785920324353
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,wave_mse,6.545724276081956e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,si_sdr_db,8.85706038426708
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,snr_db,9.188809846847759
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,log_mel_l1,0.12685725092887878
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,stft_total,0.4374372661113739
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,stft_spectral_convergence,0.20550961792469025
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,stft_log_magnitude,0.23192764818668365
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,wave_l1,0.00035483517473039683
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,wave_mse,8.401763697732732e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,si_sdr_db,7.06879695038229
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,snr_db,7.772175901006294
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,log_mel_l1,0.15987429022789001
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,stft_total,0.49239858984947205
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,stft_spectral_convergence,0.23684489727020264
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_left,stft_log_magnitude,0.2555536925792694
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,wave_l1,0.00034631607913979676
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,wave_mse,6.17778219777701e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,si_sdr_db,8.544507477413733
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,snr_db,9.105696354654857
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,log_mel_l1,0.18193349242210388
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,stft_total,0.5162410736083984
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,stft_spectral_convergence,0.23905907571315765
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,repeat_right,stft_log_magnitude,0.277182012796402
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,wave_l1,0.00035677958429914725
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,wave_mse,6.821218550415799e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,si_sdr_db,8.06939009483494
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,snr_db,8.676064742450823
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,log_mel_l1,0.17349602282047272
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,stft_total,0.5077818036079407
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,stft_spectral_convergence,0.2367919534444809
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,nearest,stft_log_magnitude,0.27098986506462097
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,wave_l1,0.012601200074636186
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,wave_mse,0.0028729476159578787
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,si_sdr_db,-32.20379159469202
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,snr_db,-27.5622320436236
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,log_mel_l1,1.717700481414795
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,stft_total,24.658302307128906
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,stft_spectral_convergence,23.391752243041992
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,random_tokens,stft_log_magnitude,1.2665491104125977
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,si_sdr_db,37.02104638737584
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,snr_db,37.0210465413724
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,wave_l1,0.00034678672567549384
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,wave_mse,1.0946303649225649e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,si_sdr_db,5.912484188974427
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,snr_db,6.624405941044481
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,log_mel_l1,0.12074118852615356
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,stft_total,0.47176769375801086
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,stft_spectral_convergence,0.24377663433551788
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,3,model,stft_log_magnitude,0.22799105942249298
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.0007759166027274963
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,3.8588338043358134e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,6.598914490780546
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,7.395197584457479
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.15464113652706146
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.4999964237213135
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.23561136424541473
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.26438507437705994
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.000762897268737106
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,3.530943531976456e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,7.059600253311221
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,7.780746122418549
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.16790327429771423
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.5055923461914062
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.2232431173324585
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.28234925866127014
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.0008016909200376985
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,3.6652319960699735e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,6.864633631170957
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,7.618684205030748
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.1685057133436203
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.5132135152816772
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.22834177315235138
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.2848717272281647
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.013235343325795334
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.002401210823634133
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,-25.924305535480144
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,-20.543421093797548
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,1.82989501953125
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,11.387020111083984
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,10.23292064666748
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.154099464416504
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,43.26088360228806
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,43.26088363787513
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_l1,0.0005031961310603745
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_mse,1.7735091948798033e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,si_sdr_db,10.468836235391851
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,snr_db,10.770101097374809
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,log_mel_l1,0.13387659192085266
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_total,0.40003448724746704
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_spectral_convergence,0.17278479039669037
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_log_magnitude,0.22724969685077667
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.0006025830690633585
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,2.2630364249369868e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,2.506219253571355
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,4.154318444640628
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.11615758389234543
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.5096911191940308
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.2423720359802246
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.26731911301612854
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.0005470992900541205
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,1.7078144916133566e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,3.9968490340796676
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,5.376203357792766
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.12891507148742676
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.5377882719039917
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.2533368170261383
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.2844514548778534
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.0004878966863733088
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,1.457623054101346e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,4.9251179249198636
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,6.063721807073432
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.11888770759105682
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.5289608240127563
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.2598479092121124
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.2691129148006439
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.009957880027711023
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.0018271183146864778
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,-20.35511154239014
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,-24.914516544295672
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,2.348506450653076
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,19.256332397460938
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,17.568605422973633
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.6877261400222778
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,37.70315241385034
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,37.70315254180775
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_l1,0.0004137626124272881
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_mse,1.1199591974340821e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,si_sdr_db,6.350272586125597
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,snr_db,7.207254494820811
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,log_mel_l1,0.13450142741203308
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_total,0.6285174489021301
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_spectral_convergence,0.3579258918762207
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_log_magnitude,0.2705915570259094
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.004093408512701697
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,0.00012286370812103535
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,10.114528938988506
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,10.49224023212209
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.20212091505527496
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.44203925132751465
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.1967351883649826
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.24530406296253204
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.004513921624559063
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,0.00013401842233715032
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,9.71325636070447
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,10.114834348183585
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.25036758184432983
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.4938282370567322
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.20114798843860626
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.2926802337169647
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.004300808142852474
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,0.0001480394334569932
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,9.241531344006086
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,9.682708284628902
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.2160201072692871
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.4673745036125183
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.2001076340675354
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.2672668695449829
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.009287734443991112
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.0008100197869560955
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,2.0584940640733342
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,2.301550124909329
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,1.4075798988342285
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,1.7014806270599365
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,0.6584611535072327
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.043019413948059
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,61.386511764314456
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,61.38651176486239
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_l1,0.00254238535343979
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_mse,4.315412295018705e-05
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,si_sdr_db,14.900813944816294
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,snr_db,15.036188182209937
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,log_mel_l1,0.16774503886699677
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_total,0.36862218379974365
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_spectral_convergence,0.12697775661945343
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_log_magnitude,0.24164442718029022
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.0003866440306006148
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,1.0724311686705965e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,4.553089923353192
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,5.727650959687813
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.0999317392706871
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.4867766499519348
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.2342008799314499
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.2525757849216461
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.00038854549971650463
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,1.1028848474820713e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,4.3731472948206624
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,5.606155254650109
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.08263898640871048
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.44733697175979614
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.21658246219158173
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.23075449466705322
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.0003046527681514514
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,6.397577714497096e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,7.231383551860997
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,7.968454152473515
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.08794756978750229
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.4550447165966034
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.22119037806987762
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.23385433852672577
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.006740491296120076
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.0007752292201675626
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,-19.883119750775016
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,-22.85891396631237
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,2.1132898330688477
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,14.976008415222168
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,13.576972961425781
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.3990358114242554
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,36.03539278702825
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,36.03539297489131
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_l1,0.00033939625703219967
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_mse,6.324960469418778e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,si_sdr_db,7.292733874230252
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,snr_db,8.017953882881168
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,log_mel_l1,0.12550751864910126
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_total,0.5859127044677734
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_spectral_convergence,0.3113722801208496
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_log_magnitude,0.27454039454460144
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.0015203844975909913
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,1.5439961870933108e-05
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,3.393954691201832
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,4.761278146137932
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.1833832710981369
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.5377281904220581
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.2711654007434845
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.266562819480896
